group,category,subject,source_urls
2年,学年別,ビジネスPBL,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,アルゴリズムとデータ構造およびプログラミング演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,計算機工学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,コンピュータ設計論,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,メディア情報学プログラミング演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,学域特別講義B（日本音楽出版社協会寄附講座（協力：MUSIC WAY PROJECT））,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,応用数学第二,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,基礎解析学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,地理学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,社会思想史,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,プログラミング通論および演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,環境科学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,基礎物理学第三,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,応用幾何学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,アルゴリズム・データ構造および演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,応用代数学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,倫理学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,法学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,電気回路学および演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
3年,学年別,キャリア教育リーダー,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,メディア分析法,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報通信システム,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,設計基礎工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,メディアリテラシー,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,統計学第二,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,オペレーティングシステム,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,信号処理論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,信号処理論（情報通信工学・電子情報学プログラム 学籍奇数）,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,信号処理論（情報通信工学・電子情報学プログラム 学籍偶数）,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,熱力学応用,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,機器分析学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報数理工学実験第一,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,コンピュータサイエンス実験第一,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,熱力学および演習,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,インタラクティブシステム,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,オペレーションズ・リサーチ第一,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,メディアネットワーク,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,量子と情報,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,論理回路学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,生体計測工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,解析力学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,地学実験（Ⅱ類）（Ⅲ類）（教職関連科目）,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,ヒューマンインタフェース,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,量子力学第一,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,数値解析,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,電磁気学第二,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,量子力学第一演習,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,基礎量子工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,物理化学第一,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,プログラミング言語実験,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,データベース論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,コンピュータネットワーク,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報理論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報理論（情報通信工学・電子情報学プログラム 学籍奇数）,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報理論（情報通信工学・電子情報学プログラム 学籍偶数）,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,マシンデザインA,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,電気回路,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,電磁波工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,オペレーティングシステム論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,電気回路演習,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,細胞生物工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,生涯スポーツ演習A,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,生涯スポーツ演習B,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,コミュニケーション論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,プログラム言語論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,回路システム学第二,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,加工学および演習,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
